markerid,image,sequence,x,y,species,location,date,filename,camid,siteid,radius,angle
2612,15043,1815,1097,558,Fox,Loc_34,2016-10-07 00:56:01,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-00-56-01-EK000223.jpg,BH2,Loc_34_BH2,1.37753796144815,0.0315613375105271
2613,15046,1816,1472,621,Fox,Loc_34,2016-10-07 00:56:06,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-00-56-06-EK000226.jpg,BH2,Loc_34_BH2,1.57083555368926,0.193691495955016
2614,15049,1817,1573,603,Fox,Loc_34,2016-10-07 00:56:13,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-00-56-13-EK000229.jpg,BH2,Loc_34_BH2,1.5169515911784,0.237358551962731
2615,15052,1818,1517,675,Fox,Loc_34,2016-10-07 00:56:18,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-00-56-18-EK000232.jpg,BH2,Loc_34_BH2,1.7746438992992,0.213147114968354
2616,15055,1819,2124,839,Fox,Loc_34,2016-10-07 05:01:27,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-05-01-27-EK000235.jpg,BH2,Loc_34_BH2,3.03107305917836,0.475581798103834
2617,15058,1820,1199,577,Fox,Loc_34,2016-10-07 05:01:39,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-05-01-39-EK000238.jpg,BH2,Loc_34_BH2,1.43002359695519,0.0756607406074281
2618,15061,1821,-42,588,Fox,Loc_34,2016-10-07 05:01:44,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-05-01-44-EK000241.jpg,BH2,Loc_34_BH2,1.42377593743152,-0.460881997071533
2619,15067,1822,673,558,Fox,Loc_34,2016-10-07 19:11:43,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-19-11-43-EK000247.jpg,BH2,Loc_34_BH2,1.36674066124163,-0.151753828304041
2620,15070,1823,62,524,Fox,Loc_34,2016-10-07 19:11:48,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-19-11-48-EK000250.jpg,BH2,Loc_34_BH2,1.27526367010516,-0.415917899796262
2621,15076,1824,536,216,Fox,Loc_34,2016-10-07 22:14:43,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161007-22-14-43-EK000256.jpg,BH2,Loc_34_BH2,0.847042789690914,-0.210985379522428
2622,15088,1825,1990,749,Fox,Loc_34,2016-10-08 20:47:49,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161008-20-47-49-EK000268.jpg,BH2,Loc_34_BH2,2.19627334361794,0.417647288153003
2623,15112,1826,1485,587,Fox,Loc_34,2016-10-11 19:18:39,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161011-19-18-39-EK000292.jpg,BH2,Loc_34_BH2,1.46646386219429,0.199312008114425
2624,15115,1827,517,426,Fox,Loc_34,2016-10-12 03:56:15,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161012-03-56-15-EK000295.jpg,BH2,Loc_34_BH2,1.10290088786319,-0.219199974216949
2625,15124,1828,2915,-355,Fox,Loc_34,2016-10-12 19:31:52,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161012-19-31-52-EK000304.jpg,BH2,Loc_34_BH2,0.515214318061637,0.817568345649408
2626,15130,1829,1897,734,Fox,Loc_34,2016-10-13 21:11:51,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-11-51-EK000316.jpg,BH2,Loc_34_BH2,2.09484020742262,0.37743900885877
2627,15130,1830,1718,752,Fox,Loc_34,2016-10-13 21:11:51,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-11-51-EK000316.jpg,BH2,Loc_34_BH2,2.19184714650741,0.3000488798946
2628,15131,1830,1718,752,Fox,Loc_34,2016-10-13 21:11:52,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-11-52-EK000317.jpg,BH2,Loc_34_BH2,2.19184714650741,0.3000488798946
2629,15132,1830,1777,744,Fox,Loc_34,2016-10-13 21:11:52,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-11-52-EK000318.jpg,BH2,Loc_34_BH2,2.14600501101348,0.325557358156533
2630,15133,1831,229,725,Fox,Loc_34,2016-10-13 21:44:31,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-44-31-EK000319.jpg,BH2,Loc_34_BH2,1.92657485552696,-0.343715935902316
2631,15133,1832,374,739,Fox,Loc_34,2016-10-13 21:44:31,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-44-31-EK000319.jpg,BH2,Loc_34_BH2,2.00782671056304,-0.281025607970447
2632,15134,1832,374,714,Fox,Loc_34,2016-10-13 21:44:32,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-44-32-EK000320.jpg,BH2,Loc_34_BH2,1.88332548046383,-0.281025607970447
2633,15135,1832,976,561,Fox,Loc_34,2016-10-13 21:44:33,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-44-33-EK000321.jpg,BH2,Loc_34_BH2,1.38198288680693,-0.0207526602808946
2634,15136,1833,2414,453,Fox,Loc_34,2016-10-13 21:44:36,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-44-36-EK000322.jpg,BH2,Loc_34_BH2,1.17563467620801,0.600962453967571
2635,15139,1834,1093,-151,Fox,Loc_34,2016-10-13 21:44:43,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-21-44-43-EK000325.jpg,BH2,Loc_34_BH2,0.602750563152324,0.0298319491537859
2636,15142,1835,834,599,Fox,Loc_34,2016-10-13 23:41:09,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-23-41-09-EK000328.jpg,BH2,Loc_34_BH2,1.48077236221319,-0.0821459469452076
2637,15142,1836,990,638,Fox,Loc_34,2016-10-13 23:41:09,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-23-41-09-EK000328.jpg,BH2,Loc_34_BH2,1.60950044076518,-0.0146998010323003
2638,15143,1836,1277,727,Fox,Loc_34,2016-10-13 23:41:09,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-23-41-09-EK000329.jpg,BH2,Loc_34_BH2,2.00863794687223,0.109383813563882
2639,15144,1836,1354,765,Fox,Loc_34,2016-10-13 23:41:10,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-23-41-10-EK000330.jpg,BH2,Loc_34_BH2,2.24490104862719,0.14267453943115
2640,15145,1837,2104,778,Fox,Loc_34,2016-10-13 23:41:42,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-23-41-42-EK000331.jpg,BH2,Loc_34_BH2,2.4172120501019,0.466934856320127
2641,15148,1838,1418,835,Fox,Loc_34,2016-10-13 23:42:03,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161013-23-42-03-EK000334.jpg,BH2,Loc_34_BH2,2.8582318632747,0.170344753139009
2642,15151,1839,1356,821,Fox,Loc_34,2016-10-14 00:26:10,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-00-26-10-EK000337.jpg,BH2,Loc_34_BH2,2.70252521764753,0.143539233609521
2643,15154,1840,591,779,Fox,Loc_34,2016-10-14 00:26:19,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-00-26-19-EK000340.jpg,BH2,Loc_34_BH2,2.26674560721839,-0.187206289617236
2644,15157,1841,2227,465,Fox,Loc_34,2016-10-14 00:26:42,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-00-26-42-EK000343.jpg,BH2,Loc_34_BH2,1.19553579064225,0.52011354828992
2645,15160,1842,1353,810,Fox,Loc_34,2016-10-14 01:04:47,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-01-04-47-EK000346.jpg,BH2,Loc_34_BH2,2.59799475927656,0.142242192341965
2646,15163,1843,596,852,Fox,Loc_34,2016-10-14 01:04:52,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-01-04-52-EK000349.jpg,BH2,Loc_34_BH2,2.90630707168784,-0.18504455417131
2647,15166,1844,329,775,Fox,Loc_34,2016-10-14 01:38:40,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-01-38-40-EK000352.jpg,BH2,Loc_34_BH2,2.21520610770527,-0.300481226983786
2648,15166,1845,193,774,Fox,Loc_34,2016-10-14 01:38:40,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-01-38-40-EK000352.jpg,BH2,Loc_34_BH2,2.19627794915515,-0.359280431112987
2649,15167,1845,193,774,Fox,Loc_34,2016-10-14 01:38:41,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-01-38-41-EK000353.jpg,BH2,Loc_34_BH2,2.19627794915515,-0.359280431112987
2650,15168,1845,193,774,Fox,Loc_34,2016-10-14 01:38:41,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-01-38-41-EK000354.jpg,BH2,Loc_34_BH2,2.19627794915515,-0.359280431112987
2651,15169,1846,934,752,Fox,Loc_34,2016-10-14 01:38:47,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-01-38-47-EK000355.jpg,BH2,Loc_34_BH2,2.12478810050909,-0.0389112380266773
2652,15172,1847,1171,730,Fox,Loc_34,2016-10-14 01:38:52,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-01-38-52-EK000358.jpg,BH2,Loc_34_BH2,2.01727568532621,0.0635550221102396
2653,15175,1848,1857,747,Fox,Loc_34,2016-10-14 01:38:57,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-01-38-57-EK000361.jpg,BH2,Loc_34_BH2,2.17173275181396,0.360145125291358
2654,15178,1849,31,669,Fox,Loc_34,2016-10-14 02:13:11,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-11-EK000364.jpg,BH2,Loc_34_BH2,1.6785995533973,-0.429320659561006
2655,15181,1850,525,665,Fox,Loc_34,2016-10-14 02:13:16,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-16-EK000367.jpg,BH2,Loc_34_BH2,1.68643567562373,-0.215741197503466
2656,15184,1851,434,696,Fox,Loc_34,2016-10-14 02:13:22,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-22-EK000370.jpg,BH2,Loc_34_BH2,1.80621847157421,-0.255084782619329
2657,15185,1851,434,696,Fox,Loc_34,2016-10-14 02:13:23,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-23-EK000371.jpg,BH2,Loc_34_BH2,1.80621847157421,-0.255084782619329
2658,15186,1851,434,696,Fox,Loc_34,2016-10-14 02:13:23,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-23-EK000372.jpg,BH2,Loc_34_BH2,1.80621847157421,-0.255084782619329
2659,15190,1852,921,656,Fox,Loc_34,2016-10-14 02:13:31,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-31-EK000376.jpg,BH2,Loc_34_BH2,1.67082997056814,-0.0445317501860862
2660,15193,1853,1279,649,Fox,Loc_34,2016-10-14 02:13:37,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-37-EK000379.jpg,BH2,Loc_34_BH2,1.66073604457676,0.110248507742252
2661,15193,1854,1007,641,Fox,Loc_34,2016-10-14 02:13:37,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-37-EK000379.jpg,BH2,Loc_34_BH2,1.62058110527258,-0.00734990051615015
2662,15194,1854,1231,642,Fox,Loc_34,2016-10-14 02:13:38,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-38-EK000380.jpg,BH2,Loc_34_BH2,1.63335013927376,0.0894958474613578
2663,15195,1854,1339,646,Fox,Loc_34,2016-10-14 02:13:39,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-39-EK000381.jpg,BH2,Loc_34_BH2,1.65232904609358,0.136189333093371
2664,15196,1855,2135,650,Fox,Loc_34,2016-10-14 02:13:43,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-02-13-43-EK000382.jpg,BH2,Loc_34_BH2,1.70278099994029,0.480337616084872
2665,15199,1856,850,816,Fox,Loc_34,2016-10-14 04:10:18,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-10-18-EK000385.jpg,BH2,Loc_34_BH2,2.58476185970576,-0.0752283935182428
2666,15202,1857,1403,798,Fox,Loc_34,2016-10-14 04:10:23,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-10-23-EK000388.jpg,BH2,Loc_34_BH2,2.49937656651812,0.16385954680123
2667,15202,1858,1230,797,Fox,Loc_34,2016-10-14 04:10:23,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-10-23-EK000388.jpg,BH2,Loc_34_BH2,2.47021564609781,0.0890635003721725
2668,15203,1858,1585,786,Fox,Loc_34,2016-10-14 04:10:23,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-10-23-EK000389.jpg,BH2,Loc_34_BH2,2.42266819133265,0.242546717032955
2669,15204,1858,1958,778,Fox,Loc_34,2016-10-14 04:10:24,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-10-24-EK000390.jpg,BH2,Loc_34_BH2,2.40108106014774,0.403812181299073
2670,15205,1859,2009,381,Fox,Loc_34,2016-10-14 04:12:13,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-13-EK000391.jpg,BH2,Loc_34_BH2,1.05064531117768,0.425861882847524
2671,15208,1860,1124,518,Fox,Loc_34,2016-10-14 04:12:18,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-18-EK000394.jpg,BH2,Loc_34_BH2,1.28430316192384,0.0432347089185303
2672,15211,1861,875,572,Fox,Loc_34,2016-10-14 04:12:23,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-23-EK000397.jpg,BH2,Loc_34_BH2,1.40759139750144,-0.0644197162886102
2673,15214,1862,1021,589,Fox,Loc_34,2016-10-14 04:12:27,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-27-EK000400.jpg,BH2,Loc_34_BH2,1.4580045162214,-0.00129704126755591
2674,15214,1863,1138,623,Fox,Loc_34,2016-10-14 04:12:27,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-27-EK000400.jpg,BH2,Loc_34_BH2,1.56499133896576,0.0492875681671246
2675,15215,1863,1138,623,Fox,Loc_34,2016-10-14 04:12:28,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-28-EK000401.jpg,BH2,Loc_34_BH2,1.56499133896576,0.0492875681671246
2676,15216,1863,1138,623,Fox,Loc_34,2016-10-14 04:12:29,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-29-EK000402.jpg,BH2,Loc_34_BH2,1.56499133896576,0.0492875681671246
2677,15217,1864,1071,604,Fox,Loc_34,2016-10-14 04:12:32,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-32-EK000403.jpg,BH2,Loc_34_BH2,1.50322218415069,0.0203203131917093
2678,15220,1865,1172,637,Fox,Loc_34,2016-10-14 04:12:37,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-37-EK000406.jpg,BH2,Loc_34_BH2,1.61336933633853,0.0639873691994249
2679,15223,1866,1256,606,Fox,Loc_34,2016-10-14 04:12:42,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-42-EK000409.jpg,BH2,Loc_34_BH2,1.51547418009362,0.10030452469099
2680,15226,1867,789,613,Fox,Loc_34,2016-10-14 04:12:47,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-47-EK000412.jpg,BH2,Loc_34_BH2,1.52095819712069,-0.101601565958546
2681,15229,1868,77,616,Fox,Loc_34,2016-10-14 04:12:52,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-12-52-EK000415.jpg,BH2,Loc_34_BH2,1.50565157838254,-0.409432693458482
2682,15232,1869,-168,720,Fox,Loc_34,2016-10-14 04:13:27,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-13-27-EK000418.jpg,BH2,Loc_34_BH2,1.8776279796711,-0.515357730308881
2683,15235,1870,681,525,Fox,Loc_34,2016-10-14 04:13:31,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-13-31-EK000421.jpg,BH2,Loc_34_BH2,1.29035112773798,-0.148295051590559
2684,15238,1871,1143,650,Fox,Loc_34,2016-10-14 04:13:36,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-04-13-36-EK000424.jpg,BH2,Loc_34_BH2,1.65849376762259,0.0514493036130511
2685,15247,1872,1140,753,Fox,Loc_34,2016-10-14 05:19:49,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-05-19-49-EK000433.jpg,BH2,Loc_34_BH2,2.14816034531239,0.0501522623454952
2686,15247,1873,976,749,Fox,Loc_34,2016-10-14 05:19:49,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-05-19-49-EK000433.jpg,BH2,Loc_34_BH2,2.11030630067342,-0.0207526602808946
2687,15248,1873,1176,738,Fox,Loc_34,2016-10-14 05:19:50,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-05-19-50-EK000434.jpg,BH2,Loc_34_BH2,2.06216185041334,0.0657167575561661
2688,15249,1873,1571,761,Fox,Loc_34,2016-10-14 05:19:51,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-05-19-51-EK000435.jpg,BH2,Loc_34_BH2,2.23816412448124,0.236493857784361
2689,15274,1874,1259,782,Fox,Loc_34,2016-10-14 20:27:32,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-20-27-32-EK000460.jpg,BH2,Loc_34_BH2,2.35621251697104,0.101601565958546
2690,15274,1875,1427,786,Fox,Loc_34,2016-10-14 20:27:32,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-20-27-32-EK000460.jpg,BH2,Loc_34_BH2,2.4049629951566,0.174235876941677
2691,15275,1875,1035,795,Fox,Loc_34,2016-10-14 20:27:33,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-20-27-33-EK000461.jpg,BH2,Loc_34_BH2,2.43129432106364,0.00475581798103834
2692,15276,1875,562,804,Fox,Loc_34,2016-10-14 20:27:34,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-20-27-34-EK000462.jpg,BH2,Loc_34_BH2,2.44758495440893,-0.19974435520361
2693,15280,1876,519,533,Fox,Loc_34,2016-10-14 20:42:13,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-20-42-13-EK000466.jpg,BH2,Loc_34_BH2,1.30454428788188,-0.218335280038578
2694,15283,1877,-758,-88,Fox,Loc_34,2016-10-14 20:42:18,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-20-42-18-EK000469.jpg,BH2,Loc_34_BH2,0.635830757423411,-0.77044251292821
2695,15286,1878,747,733,Fox,Loc_34,2016-10-14 20:50:53,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-20-50-53-EK000472.jpg,BH2,Loc_34_BH2,2.00285243720732,-0.119760143704329
2696,15289,1879,2463,721,Fox,Loc_34,2016-10-14 20:50:58,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-20-50-58-EK000475.jpg,BH2,Loc_34_BH2,2.06174407178343,0.622147461337651
2697,15292,1880,1147,754,Fox,Loc_34,2016-10-14 23:29:35,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-23-29-35-EK000478.jpg,BH2,Loc_34_BH2,2.15495075092958,0.0531786919697923
2698,15292,1881,957,760,Fox,Loc_34,2016-10-14 23:29:35,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-23-29-35-EK000478.jpg,BH2,Loc_34_BH2,2.17606621271232,-0.0289672549754153
2699,15293,1881,1109,744,Fox,Loc_34,2016-10-14 23:29:35,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-23-29-35-EK000479.jpg,BH2,Loc_34_BH2,2.09154095193445,0.0367495025807508
2700,15294,1881,1126,744,Fox,Loc_34,2016-10-14 23:29:36,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-23-29-36-EK000480.jpg,BH2,Loc_34_BH2,2.09289242053176,0.0440994030969009
2701,15295,1882,2050,798,Fox,Loc_34,2016-10-14 23:29:40,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-23-29-40-EK000481.jpg,BH2,Loc_34_BH2,2.58094266958455,0.443588113504121
2702,15298,1883,962,747,Fox,Loc_34,2016-10-14 23:45:27,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-23-45-27-EK000484.jpg,BH2,Loc_34_BH2,2.09737226278616,-0.0268055195294888
2703,15301,1884,1510,789,Fox,Loc_34,2016-10-14 23:55:14,C:/Users/nash.l/Documents/Processed photos/point 34 phase 1/Loc_34-20161014-23-55-14-EK000487.jpg,BH2,Loc_34_BH2,2.43806567633145,0.210120685344057
