"","X","species","speed","category","size","Body_mass_g"
"1930",1930,"peccary",0.2375,"LS","large",21133.69
"1931",1931,"agouti",0.2375,"SF","small",2309.12
"1932",1932,"brocket",0.2375,"LF","large",20546.86
"1933",1933,"coati",0.38,"SF","small",3775.5
"1934",1934,"coati",0.4,"SF","small",3775.5
"1935",1935,"coati",0.285714285714286,"SF","small",3775.5
"1936",1936,"peccary",0.45,"LS","large",21133.69
"1937",1937,"peccary",0.4,"LS","large",21133.69
"1938",1938,"brocket",0.285714285714286,"LF","large",20546.86
"1939",1939,"ocelot",0.333333333333333,"LF","large",11880
"1940",1940,"coati",0.285714285714286,"SF","small",3775.5
"1941",1941,"brocket",0.25,"LF","large",20546.86
"1942",1942,"squirrel",0.285714285714286,"SF","small",545.4
"1943",1943,"agouti",0.42,"SF","small",2309.12
"1944",1944,"agouti",0.233333333333333,"SF","small",2309.12
"1945",1945,"peccary",0.42,"LS","large",21133.69
"1946",1946,"agouti",0.2625,"SF","small",2309.12
"1947",1947,"brocket",0.44,"LF","large",20546.86
"1948",1948,"brocket",0.366666666666667,"LF","large",20546.86
"1949",1949,"agouti",0.275,"SF","small",2309.12
"1950",1950,"peccary",0.314285714285714,"LS","large",21133.69
"1951",1951,"ocelot",0.550000000000001,"LF","large",11880
"1952",1952,"coati",0.275,"SF","small",3775.5
"1953",1953,"agouti",0.550000000000001,"SF","small",2309.12
"1954",1954,"agouti",0.46,"SF","small",2309.12
"1955",1955,"peccary",0.369642857142857,"LS","large",21133.69
"1956",1956,"brocket",0.46,"LF","large",20546.86
"1957",1957,"agouti",0.383333333333333,"SF","small",2309.12
"1958",1958,"brocket",0.3,"LF","large",20546.86
"1959",1959,"agouti",0.342857142857143,"SF","small",2309.12
"1960",1960,"peccary",0.48,"LS","large",21133.69
"1961",1961,"peccary",0.675000000000001,"LS","large",21133.69
"1962",1962,"agouti",0.416666666666666,"SF","small",2309.12
"1963",1963,"coati",0.357142857142857,"SF","small",3775.5
"1964",1964,"coati",0.357142857142857,"SF","small",3775.5
"1965",1965,"agouti",0.325,"SF","small",2309.12
"1966",1966,"agouti",0.385714285714286,"SF","small",2309.12
"1967",1967,"paca",0.559999999999999,"LS","large",8172.55
"1968",1968,"agouti",0.4,"SF","small",2309.12
"1969",1969,"armadillo",0.559999999999999,"SF","small",3949.01
"1970",1970,"peccary",0.482142857142857,"LS","large",21133.69
"1971",1971,"coati",0.428571428571428,"SF","small",3775.5
"1972",1972,"peccary",0.3875,"LS","large",21133.69
"1973",1973,"peccary",0.457142857142857,"LS","large",21133.69
"1974",1974,"coati",0.659999999999999,"SF","small",3775.5
"1975",1975,"ocelot",0.425,"LF","large",11880
"1976",1976,"peccary",0.699999999999999,"LS","large",21133.69
"1977",1977,"brocket",0.514285714285714,"LF","large",20546.86
"1978",1978,"brocket",0.514285714285714,"LF","large",20546.86
"1979",1979,"coati",0.528571428571428,"SF","small",3775.5
"1980",1980,"agouti",0.226,"SF","small",2309.12
"1981",1981,"agouti",0.0499999999999999,"SF","small",2309.12
"1982",1982,"ocelot",0.787500000000001,"LF","large",11880
"1983",1983,"rat",0.4275,"SF","small",282.17
"1984",1984,"agouti",0.246,"SF","small",2309.12
"1985",1985,"agouti",0.1,"SF","small",2309.12
"1986",1986,"rat",0.05,"SF","small",282.17
"1987",1987,"rat",0.235,"SF","small",282.17
"1988",1988,"agouti",0.136,"SF","small",2309.12
"1989",1989,"peccary",0.038125,"LS","large",21133.69
"1990",1990,"peccary",0.0426315789473684,"LS","large",21133.69
"1991",1991,"agouti",0.331875,"SF","small",2309.12
"1992",1992,"paca",0.168461538461539,"LS","large",8172.55
"1993",1993,"agouti",0.892500000000001,"SF","small",2309.12
"1994",1994,"peccary",0.1425,"LS","large",21133.69
"1995",1995,"agouti",0.23,"SF","small",2309.12
"1996",1996,"rat",0.112142857142857,"SF","small",282.17
"1997",1997,"mouse",0.0579999999999999,"SF","small",19.3
"1998",1998,"agouti",0.146666666666667,"SF","small",2309.12
"1999",1999,"agouti",0.526666666666667,"SF","small",2309.12
"2000",2000,"agouti",0.0184615384615385,"SF","small",2309.12
"2001",2001,"agouti",0.0859999999999999,"SF","small",2309.12
"2002",2002,"agouti",0.23,"SF","small",2309.12
"2003",2003,"agouti",0.024,"SF","small",2309.12
"2004",2004,"agouti",0.13,"SF","small",2309.12
"2005",2005,"tamandua",0.2075,"LS","large",4800
"2006",2006,"armadillo",0.295,"SF","small",3949.01
"2007",2007,"agouti",0.221666666666667,"SF","small",2309.12
"2008",2008,"rat",0.224,"SF","small",282.17
"2009",2009,"agouti",0.35325,"SF","small",2309.12
"2010",2010,"paca",0.106,"LS","large",8172.55
"2011",2011,"agouti",0.046,"SF","small",2309.12
"2012",2012,"agouti",0.134,"SF","small",2309.12
"2013",2013,"agouti",0.13,"SF","small",2309.12
"2014",2014,"paca",0.34,"LS","large",8172.55
"2015",2015,"brocket",0.18,"LF","large",20546.86
"2016",2016,"peccary",0.0799999999999999,"LS","large",21133.69
"2017",2017,"coati",0.282,"SF","small",3775.5
"2018",2018,"agouti",0.373333333333333,"SF","small",2309.12
"2019",2019,"paca",0.21,"LS","large",8172.55
"2020",2020,"agouti",0.156666666666667,"SF","small",2309.12
"2021",2021,"agouti",0.1546875,"SF","small",2309.12
"2022",2022,"agouti",0.142,"SF","small",2309.12
"2023",2023,"agouti",0.0733333333333335,"SF","small",2309.12
"2024",2024,"agouti",0.05,"SF","small",2309.12
"2025",2025,"agouti",0.34,"SF","small",2309.12
"2026",2026,"brocket",0.4,"LF","large",20546.86
"2027",2027,"agouti",0.202,"SF","small",2309.12
"2028",2028,"peccary",0.0477272727272728,"LS","large",21133.69
"2029",2029,"agouti",0.228333333333333,"SF","small",2309.12
"2030",2030,"agouti",0.112,"SF","small",2309.12
"2031",2031,"agouti",0.133333333333333,"SF","small",2309.12
"2032",2032,"agouti",0.52,"SF","small",2309.12
"2033",2033,"coati",0.4,"SF","small",3775.5
"2034",2034,"peccary",0.599999999999999,"LS","large",21133.69
"2035",2035,"agouti",0.0385714285714285,"SF","small",2309.12
"2036",2036,"mouse",0.0266666666666666,"SF","small",19.3
"2037",2037,"paca",0.12,"LS","large",8172.55
"2038",2038,"peccary",0.142,"LS","large",21133.69
"2039",2039,"coati",0.1,"SF","small",3775.5
"2040",2040,"agouti",0.145714285714286,"SF","small",2309.12
"2041",2041,"brocket",0.27,"LF","large",20546.86
"2042",2042,"agouti",0.2,"SF","small",2309.12
"2043",2043,"brocket",0.202631578947369,"LF","large",20546.86
"2044",2044,"rat",0.036923076923077,"SF","small",282.17
"2045",2045,"agouti",0.0966666666666666,"SF","small",2309.12
"2046",2046,"paca",0.115,"LS","large",8172.55
"2047",2047,"agouti",0.32,"SF","small",2309.12
"2048",2048,"agouti",0.36,"SF","small",2309.12
"2049",2049,"rat",0.0599999999999999,"SF","small",282.17
"2050",2050,"squirrel",0.146,"SF","small",545.4
"2051",2051,"agouti",0.151428571428571,"SF","small",2309.12
"2052",2052,"peccary",0.201666666666667,"LS","large",21133.69
"2053",2053,"agouti",0.185714285714286,"SF","small",2309.12
"2054",2054,"agouti",0.26,"SF","small",2309.12
"2055",2055,"agouti",0.069375,"SF","small",2309.12
"2056",2056,"peccary",0.264,"LS","large",21133.69
"2057",2057,"agouti",0.2,"SF","small",2309.12
"2058",2058,"rat",0.0900000000000001,"SF","small",282.17
"2059",2059,"agouti",0.116,"SF","small",2309.12
"2060",2060,"agouti",0.1,"SF","small",2309.12
"2061",2061,"agouti",0.121666666666667,"SF","small",2309.12
"2062",2062,"armadillo",0.146,"SF","small",3949.01
"2063",2063,"rat",0.2109375,"SF","small",282.17
"2064",2064,"agouti",0.19,"SF","small",2309.12
"2065",2065,"peccary",0.221428571428571,"LS","large",21133.69
"2066",2066,"ocelot",0.559999999999999,"LF","large",11880
"2067",2067,"rat",0.0599999999999999,"SF","small",282.17
"2068",2068,"agouti",0.0699999999999999,"SF","small",2309.12
"2069",2069,"rat",0.0975000000000001,"SF","small",282.17
"2070",2070,"agouti",0.0246153846153846,"SF","small",2309.12
"2071",2071,"agouti",0.128,"SF","small",2309.12
"2072",2072,"peccary",0.16,"LS","large",21133.69
"2073",2073,"mouse",0.22,"SF","small",19.3
"2074",2074,"brocket",0.184,"LF","large",20546.86
"2075",2075,"agouti",0.2,"SF","small",2309.12
"2076",2076,"rat",0.126923076923077,"SF","small",282.17
"2077",2077,"ocelot",0.815625000000001,"LF","large",11880
"2078",2078,"agouti",0.0614285714285714,"SF","small",2309.12
"2079",2079,"rat",0.0833333333333333,"SF","small",282.17
"2080",2080,"rat",0.14,"SF","small",282.17
"2081",2081,"agouti",0.388125,"SF","small",2309.12
"2082",2082,"paca",0.146923076923077,"LS","large",8172.55
"2083",2083,"agouti",0.32,"SF","small",2309.12
"2084",2084,"paca",0.167142857142857,"LS","large",8172.55
"2085",2085,"agouti",0.428571428571428,"SF","small",2309.12
"2086",2086,"rat",0.0599999999999999,"SF","small",282.17
"2087",2087,"rat",0.0959999999999999,"SF","small",282.17
"2088",2088,"agouti",0.134,"SF","small",2309.12
"2089",2089,"rat",0.188,"SF","small",282.17
"2090",2090,"tamandua",0.192,"LS","large",4800
"2091",2091,"agouti",0.211428571428571,"SF","small",2309.12
"2092",2092,"ocelot",0.476,"LF","large",11880
"2093",2093,"mouse",0.0799999999999999,"SF","small",19.3
"2094",2094,"peccary",0.0628571428571428,"LS","large",21133.69
"2095",2095,"mouse",0.0899999999999999,"SF","small",19.3
"2096",2096,"ocelot",0.0811111111111111,"LF","large",11880
"2097",2097,"agouti",0.246,"SF","small",2309.12
"2098",2098,"agouti",0.2,"SF","small",2309.12
"2099",2099,"agouti",0.237142857142857,"SF","small",2309.12
"2100",2100,"agouti",0.455,"SF","small",2309.12
"2101",2101,"agouti",0.375,"SF","small",2309.12
"2102",2102,"agouti",0.05,"SF","small",2309.12
"2103",2103,"mouse",0.11,"SF","small",19.3
"2104",2104,"squirrel",0.116,"SF","small",545.4
"2105",2105,"agouti",0.0561538461538463,"SF","small",2309.12
"2106",2106,"opossum",0.18,"LF","large",1134.75
"2107",2107,"paca",0.28,"LS","large",8172.55
"2108",2108,"agouti",0.0720000000000001,"SF","small",2309.12
"2109",2109,"agouti",0.36,"SF","small",2309.12
"2110",2110,"ocelot",0.4375,"LF","large",11880
"2111",2111,"paca",0.18,"LS","large",8172.55
"2112",2112,"agouti",0.11,"SF","small",2309.12
"2113",2113,"ocelot",0.470588235294117,"LF","large",11880
"2114",2114,"agouti",0.025,"SF","small",2309.12
"2115",2115,"agouti",0.0850000000000001,"SF","small",2309.12
"2116",2116,"agouti",0.0211111111111111,"SF","small",2309.12
"2117",2117,"agouti",0.0330769230769232,"SF","small",2309.12
"2118",2118,"rat",0.1075,"SF","small",282.17
"2119",2119,"agouti",0.0272222222222222,"SF","small",2309.12
"2120",2120,"agouti",0.0625,"SF","small",2309.12
"2121",2121,"ocelot",0.0481818181818183,"LF","large",11880
"2122",2122,"agouti",0.0949999999999999,"SF","small",2309.12
"2123",2123,"rat",0.12,"SF","small",282.17
"2124",2124,"agouti",0.122,"SF","small",2309.12
"2125",2125,"mouse",0.155,"SF","small",19.3
"2126",2126,"opossum",0.128,"LF","large",1134.75
"2127",2127,"rat",0.14,"SF","small",282.17
"2128",2128,"opossum",0.175,"LF","large",1134.75
"2129",2129,"agouti",0.144,"SF","small",2309.12
"2130",2130,"agouti",0.166,"SF","small",2309.12
"2131",2131,"paca",0.22,"LS","large",8172.55
"2132",2132,"rat",0.18,"SF","small",282.17
"2133",2133,"agouti",0.0692307692307695,"SF","small",2309.12
"2134",2134,"tamandua",0.0568749999999999,"LS","large",4800
"2135",2135,"agouti",0.0723076923076925,"SF","small",2309.12
"2136",2136,"agouti",0.204,"SF","small",2309.12
"2137",2137,"agouti",0.2625,"SF","small",2309.12
"2138",2138,"agouti",0.0629411764705882,"SF","small",2309.12
"2139",2139,"agouti",0.0792857142857141,"SF","small",2309.12
"2140",2140,"agouti",0.24,"SF","small",2309.12
"2141",2141,"coati",0.242857142857143,"SF","small",3775.5
"2142",2142,"paca",0.489375000000001,"LS","large",8172.55
"2143",2143,"agouti",0.2625,"SF","small",2309.12
"2144",2144,"brocket",0.432,"LF","large",20546.86
"2145",2145,"brocket",0.44,"LF","large",20546.86
"2146",2146,"tamandua",0.46,"LS","large",4800
"2147",2147,"agouti",0.357142857142857,"SF","small",2309.12
"2148",2148,"mouse",0.019375,"SF","small",19.3
"2149",2149,"mouse",0.1375,"SF","small",19.3
"2150",2150,"agouti",0.14,"SF","small",2309.12
"2151",2151,"agouti",0.0941666666666669,"SF","small",2309.12
"2152",2152,"agouti",1.0153125,"SF","small",2309.12
"2153",2153,"agouti",0.0859999999999999,"SF","small",2309.12
"2154",2154,"agouti",0.135,"SF","small",2309.12
"2155",2155,"agouti",0.1225,"SF","small",2309.12
"2156",2156,"armadillo",0.13,"SF","small",3949.01
"2157",2157,"agouti",0.0658823529411764,"SF","small",2309.12
"2158",2158,"agouti",0.0583333333333333,"SF","small",2309.12
"2159",2159,"agouti",0.152,"SF","small",2309.12
"2160",2160,"paca",0.275,"LS","large",8172.55
"2161",2161,"peccary",0.24,"LS","large",21133.69
"2162",2162,"agouti",0.254,"SF","small",2309.12
"2163",2163,"ocelot",0.318,"LF","large",11880
"2164",2164,"agouti",0.284464285714286,"SF","small",2309.12
"2165",2165,"peccary",0.428571428571428,"LS","large",21133.69
"2166",2166,"rat",0.679999999999999,"SF","small",282.17
"2167",2167,"rat",0.0599999999999999,"SF","small",282.17
"2168",2168,"rat",0.0879999999999999,"SF","small",282.17
"2169",2169,"rat",0.0790000000000001,"SF","small",282.17
"2170",2170,"tamandua",0.040909090909091,"LS","large",4800
"2171",2171,"coati",0.283333333333333,"SF","small",3775.5
"2172",2172,"ocelot",0.666666666666666,"LF","large",11880
"2173",2173,"agouti",0.075,"SF","small",2309.12
"2174",2174,"mouse",0.16,"SF","small",19.3
"2175",2175,"opossum",0.17,"LF","large",1134.75
"2176",2176,"agouti",0.166,"SF","small",2309.12
"2177",2177,"agouti",0.224,"SF","small",2309.12
"2178",2178,"peccary",0.24,"LS","large",21133.69
"2179",2179,"agouti",0.05,"SF","small",2309.12
"2180",2180,"mouse",0.0639999999999999,"SF","small",19.3
"2181",2181,"rat",0.125,"SF","small",282.17
"2182",2182,"armadillo",0.447187500000001,"SF","small",3949.01
"2183",2183,"paca",0.520000000000001,"LS","large",8172.55
"2184",2184,"rat",0.0166666666666667,"SF","small",282.17
"2185",2185,"agouti",0.05,"SF","small",2309.12
"2186",2186,"agouti",0.0661538461538464,"SF","small",2309.12
"2187",2187,"tamandua",0.128571428571429,"LS","large",4800
"2188",2188,"agouti",0.142857142857143,"SF","small",2309.12
"2189",2189,"armadillo",0.163076923076924,"SF","small",3949.01
"2190",2190,"ocelot",0.454,"LF","large",11880
"2191",2191,"agouti",0.184,"SF","small",2309.12
"2192",2192,"peccary",0.105333333333333,"LS","large",21133.69
"2193",2193,"agouti",0.37125,"SF","small",2309.12
"2194",2194,"brocket",0.1125,"LF","large",20546.86
"2195",2195,"rat",0.142,"SF","small",282.17
"2196",2196,"agouti",0.1125,"SF","small",2309.12
"2197",2197,"ocelot",0.253125,"LF","large",11880
"2198",2198,"agouti",0.188,"SF","small",2309.12
"2199",2199,"agouti",0.2,"SF","small",2309.12
"2200",2200,"agouti",0.2,"SF","small",2309.12
"2201",2201,"agouti",0.0566666666666666,"SF","small",2309.12
"2202",2202,"rat",0.0799999999999999,"SF","small",282.17
"2203",2203,"rat",0.1546875,"SF","small",282.17
"2204",2204,"agouti",0.225,"SF","small",2309.12
"2205",2205,"agouti",0.0668181818181819,"SF","small",2309.12
"2206",2206,"agouti",0.05,"SF","small",2309.12
"2207",2207,"agouti",0.112,"SF","small",2309.12
"2208",2208,"opossum",0.114,"LF","large",1134.75
"2209",2209,"agouti",0.187142857142857,"SF","small",2309.12
"2210",2210,"squirrel",0.28,"SF","small",545.4
"2211",2211,"agouti",0.2875,"SF","small",2309.12
"2212",2212,"agouti",0.0376470588235294,"SF","small",2309.12
"2213",2213,"agouti",0.16,"SF","small",2309.12
"2214",2214,"agouti",0.24,"SF","small",2309.12
"2215",2215,"agouti",0.04,"SF","small",2309.12
"2216",2216,"ocelot",0.14175,"LF","large",11880
"2217",2217,"rat",0.174,"SF","small",282.17
"2218",2218,"agouti",0.1375,"SF","small",2309.12
"2219",2219,"coati",0.215,"SF","small",3775.5
"2220",2220,"ocelot",0.55,"LF","large",11880
"2221",2221,"agouti",0.025,"SF","small",2309.12
"2222",2222,"mouse",0.1075,"SF","small",19.3
"2223",2223,"mouse",0.16,"SF","small",19.3
"2224",2224,"mouse",0.16,"SF","small",19.3
"2225",2225,"agouti",0.245,"SF","small",2309.12
"2226",2226,"agouti",0.225,"SF","small",2309.12
"2227",2227,"paca",0.161428571428571,"LS","large",8172.55
"2228",2228,"brocket",0.15125,"LF","large",20546.86
"2229",2229,"agouti",0.10375,"SF","small",2309.12
"2230",2230,"agouti",0.246666666666667,"SF","small",2309.12
"2231",2231,"agouti",0.0770000000000001,"SF","small",2309.12
"2232",2232,"agouti",0.108333333333333,"SF","small",2309.12
"2233",2233,"agouti",0.194285714285714,"SF","small",2309.12
"2234",2234,"mouse",0.1625,"SF","small",19.3
"2235",2235,"coati",0.113157894736842,"SF","small",3775.5
"2236",2236,"agouti",0.0181818181818182,"SF","small",2309.12
"2237",2237,"peccary",0.11,"LS","large",21133.69
"2238",2238,"agouti",0.15,"SF","small",2309.12
"2239",2239,"agouti",0.188,"SF","small",2309.12
"2240",2240,"agouti",0.0866666666666666,"SF","small",2309.12
"2241",2241,"rat",0.128,"SF","small",282.17
"2242",2242,"agouti",0.45,"SF","small",2309.12
"2243",2243,"agouti",0.2225,"SF","small",2309.12
"2244",2244,"agouti",0.619999999999999,"SF","small",2309.12
"2245",2245,"opossum",0.0199999999999999,"LF","large",1134.75
"2246",2246,"agouti",0.15,"SF","small",2309.12
"2247",2247,"agouti",0.10875,"SF","small",2309.12
"2248",2248,"agouti",0.082857142857143,"SF","small",2309.12
"2249",2249,"agouti",0.0879999999999999,"SF","small",2309.12
"2250",2250,"armadillo",0.592500000000001,"SF","small",3949.01
"2251",2251,"ocelot",0.619999999999999,"LF","large",11880
"2252",2252,"ocelot",0.831999999999999,"LF","large",11880
"2253",2253,"opossum",0.205,"LF","large",1134.75
"2254",2254,"rat",0.29,"SF","small",282.17
"2255",2255,"peccary",0.1215,"LS","large",21133.69
"2256",2256,"squirrel",0.0592857142857141,"SF","small",545.4
"2257",2257,"ocelot",0.235,"LF","large",11880
"2258",2258,"agouti",0.649999999999999,"SF","small",2309.12
"2259",2259,"agouti",0.0276190476190477,"SF","small",2309.12
"2260",2260,"agouti",0.118333333333333,"SF","small",2309.12
"2261",2261,"rat",0.152,"SF","small",282.17
"2262",2262,"paca",0.18,"LS","large",8172.55
"2263",2263,"agouti",0.3125,"SF","small",2309.12
"2264",2264,"agouti",0.228333333333333,"SF","small",2309.12
"2265",2265,"agouti",0.16,"SF","small",2309.12
"2266",2266,"agouti",0.0790909090909092,"SF","small",2309.12
"2267",2267,"peccary",0.244999999999999,"LS","large",21133.69
"2268",2268,"agouti",0.123333333333333,"SF","small",2309.12
"2269",2269,"coati",0.035,"SF","small",3775.5
"2270",2270,"ocelot",0.408333333333333,"LF","large",11880
"2271",2271,"agouti",0.0766666666666666,"SF","small",2309.12
"2272",2272,"mouse",0.060909090909091,"SF","small",19.3
"2273",2273,"agouti",0.0949999999999997,"SF","small",2309.12
"2274",2274,"agouti",0.12,"SF","small",2309.12
"2275",2275,"agouti",0.0283333333333333,"SF","small",2309.12
"2276",2276,"agouti",0.052142857142857,"SF","small",2309.12
"2277",2277,"coati",0.136315789473684,"SF","small",3775.5
"2278",2278,"agouti",0.206666666666667,"SF","small",2309.12
"2279",2279,"ocelot",0.46,"LF","large",11880
"2280",2280,"rat",0.0900000000000001,"SF","small",282.17
"2281",2281,"coati",0.0675,"SF","small",3775.5
"2282",2282,"agouti",0.16875,"SF","small",2309.12
"2283",2283,"paca",0.27,"LS","large",8172.55
"2284",2284,"tamandua",0.306,"LS","large",4800
"2285",2285,"agouti",0.218571428571428,"SF","small",2309.12
"2286",2286,"peccary",0.36,"LS","large",21133.69
"2287",2287,"peccary",0.385714285714286,"LS","large",21133.69
"2288",2288,"ocelot",0.552857142857143,"LF","large",11880
"2289",2289,"ocelot",1.17,"LF","large",11880
"2290",2290,"peccary",0.590399999999999,"LS","large",21133.69
"2291",2291,"agouti",0.0475714285714284,"SF","small",2309.12
"2292",2292,"peccary",0.10125,"LS","large",21133.69
"2293",2293,"brocket",0.5022,"LF","large",20546.86
"2294",2294,"agouti",0.07875,"SF","small",2309.12
"2295",2295,"brocket",0.2304,"LF","large",20546.86
"2296",2296,"paca",0.279,"LS","large",8172.55
"2297",2297,"agouti",0.16125,"SF","small",2309.12
"2298",2298,"paca",0.0899999999999999,"LS","large",8172.55
"2299",2299,"agouti",0.2808,"SF","small",2309.12
"2300",2300,"agouti",0.126,"SF","small",2309.12
"2301",2301,"agouti",0.0967500000000001,"SF","small",2309.12
"2302",2302,"agouti",0.0967500000000001,"SF","small",2309.12
"2303",2303,"peccary",0.2034,"LS","large",21133.69
"2304",2304,"agouti",0.1005,"SF","small",2309.12
"2305",2305,"ocelot",0.1836,"LF","large",11880
"2306",2306,"agouti",0.154285714285714,"SF","small",2309.12
"2307",2307,"peccary",0.0510000000000001,"LS","large",21133.69
"2308",2308,"peccary",0.378,"LS","large",21133.69
"2309",2309,"agouti",0.0822857142857143,"SF","small",2309.12
"2310",2310,"agouti",0.288,"SF","small",2309.12
"2311",2311,"agouti",0.1515,"SF","small",2309.12
"2312",2312,"brocket",0.225,"LF","large",20546.86
"2313",2313,"paca",0.162692307692308,"LS","large",8172.55
"2314",2314,"agouti",0.315,"SF","small",2309.12
"2315",2315,"paca",0.114545454545454,"LS","large",8172.55
"2316",2316,"peccary",0.3825,"LS","large",21133.69
"2317",2317,"peccary",0.414,"LS","large",21133.69
"2318",2318,"agouti",0.420779220779221,"SF","small",2309.12
"2319",2319,"ocelot",0.388636363636364,"LF","large",11880
"2320",2320,"peccary",0.527142857142857,"LS","large",21133.69
"2321",2321,"tamandua",0.460227272727273,"LS","large",4800
"2322",2322,"peccary",0.470454545454545,"LS","large",21133.69
"2323",2323,"paca",0.137454545454545,"LS","large",8172.55
"2324",2324,"paca",0.0818181818181817,"LS","large",8172.55
"2325",2325,"squirrel",0.082987012987013,"SF","small",545.4
"2326",2326,"ocelot",0.1815,"LF","large",11880
"2327",2327,"peccary",0.2826,"LS","large",21133.69
"2328",2328,"agouti",0.10125,"SF","small",2309.12
"2329",2329,"agouti",0.233766233766234,"SF","small",2309.12
"2330",2330,"agouti",0.409090909090909,"SF","small",2309.12
"2331",2331,"agouti",0.596103896103896,"SF","small",2309.12
"2332",2332,"coati",0.25159090909091,"SF","small",3775.5
"2333",2333,"peccary",0.0572727272727272,"LS","large",21133.69
"2334",2334,"rat",0.124363636363636,"SF","small",282.17
"2335",2335,"agouti",0.106363636363636,"SF","small",2309.12
"2336",2336,"peccary",0.0677922077922076,"LS","large",21133.69
"2337",2337,"agouti",0.392727272727272,"SF","small",2309.12
"2338",2338,"rat",0.279818181818182,"SF","small",282.17
"2339",2339,"squirrel",0.0315584415584415,"SF","small",545.4
"2340",2340,"peccary",0.06,"LS","large",21133.69
"2341",2341,"paca",0.0954545454545454,"LS","large",8172.55
"2342",2342,"armadillo",0.261818181818182,"SF","small",3949.01
"2343",2343,"ocelot",0.3,"LF","large",11880
"2344",2344,"paca",0.278181818181818,"LS","large",8172.55
"2345",2345,"paca",0.327272727272727,"LS","large",8172.55
"2346",2346,"brocket",0.343636363636363,"LF","large",20546.86
"2347",2347,"brocket",0.36,"LF","large",20546.86
"2348",2348,"peccary",0.392727272727272,"LS","large",21133.69
"2349",2349,"brocket",0.392727272727272,"LF","large",20546.86
"2350",2350,"brocket",0.375,"LF","large",20546.86
"2351",2351,"coati",0.338961038961039,"SF","small",3775.5
"2352",2352,"coati",0.465,"SF","small",3775.5
"2353",2353,"brocket",0.407142857142857,"LF","large",20546.86
"2354",2354,"peccary",0.125,"LS","large",21133.69
"2355",2355,"squirrel",0.140357142857143,"SF","small",545.4
"2356",2356,"agouti",0.324,"SF","small",2309.12
"2357",2357,"agouti",0.151363636363637,"SF","small",2309.12
"2358",2358,"paca",0.1815,"LS","large",8172.55
"2359",2359,"paca",0.1065,"LS","large",8172.55
"2360",2360,"squirrel",0.188181818181818,"SF","small",545.4
"2361",2361,"agouti",0.286363636363637,"SF","small",2309.12
"2362",2362,"agouti",0.12,"SF","small",2309.12
"2363",2363,"paca",0.1425,"LS","large",8172.55
"2364",2364,"agouti",0.0556363636363636,"SF","small",2309.12
"2365",2365,"agouti",0.111038961038961,"SF","small",2309.12
"2366",2366,"armadillo",0.12625,"SF","small",3949.01
"2367",2367,"agouti",0.261818181818182,"SF","small",2309.12
"2368",2368,"coati",0.15875,"SF","small",3775.5
"2369",2369,"ocelot",0.773181818181819,"LF","large",11880
"2370",2370,"coati",0.1695,"SF","small",3775.5
"2371",2371,"peccary",0.083076923076923,"LS","large",21133.69
"2372",2372,"rat",0.16875,"SF","small",282.17
"2373",2373,"agouti",0.125,"SF","small",2309.12
"2374",2374,"agouti",0.0951923076923077,"SF","small",2309.12
"2375",2375,"squirrel",0.18,"SF","small",545.4
"2376",2376,"agouti",0.138461538461538,"SF","small",2309.12
"2377",2377,"agouti",0.181730769230769,"SF","small",2309.12
"2378",2378,"agouti",0.304615384615384,"SF","small",2309.12
"2379",2379,"brocket",0.332307692307692,"LF","large",20546.86
"2380",2380,"agouti",0.57,"SF","small",2309.12
"2381",2381,"brocket",0.675000000000001,"LF","large",20546.86
"2382",2382,"ocelot",0.1825,"LF","large",11880
"2383",2383,"rat",0.0996923076923076,"SF","small",282.17
"2384",2384,"squirrel",0.0276923076923077,"SF","small",545.4
"2385",2385,"paca",0.3195,"LS","large",8172.55
"2386",2386,"paca",0.3375,"LS","large",8172.55
"2387",2387,"peccary",0.387692307692307,"LS","large",21133.69
"2388",2388,"ocelot",0.306818181818182,"LF","large",11880
"2389",2389,"agouti",0.0253846153846154,"SF","small",2309.12
"2390",2390,"rat",0.0883636363636363,"SF","small",282.17
"2391",2391,"agouti",0.0989010989010989,"SF","small",2309.12
"2392",2392,"peccary",0.195230769230769,"LS","large",21133.69
"2393",2393,"rat",0.10125,"SF","small",282.17
"2394",2394,"paca",0.39,"LS","large",8172.55
"2395",2395,"agouti",0.0993750000000001,"SF","small",2309.12
"2396",2396,"peccary",0.0509340659340658,"LS","large",21133.69
"2397",2397,"agouti",0.202909090909091,"SF","small",2309.12
"2398",2398,"peccary",0.177692307692308,"LS","large",21133.69
"2399",2399,"agouti",0.0468639053254439,"SF","small",2309.12
"2400",2400,"agouti",0.110769230769231,"SF","small",2309.12
"2401",2401,"agouti",0.0700961538461538,"SF","small",2309.12
"2402",2402,"rat",0.0352447552447553,"SF","small",282.17
"2403",2403,"agouti",0.224307692307692,"SF","small",2309.12
"2404",2404,"peccary",0.193846153846154,"LS","large",21133.69
"2405",2405,"agouti",0.158241758241758,"SF","small",2309.12
"2406",2406,"paca",0.205714285714286,"LS","large",8172.55
"2407",2407,"brocket",0.156122448979592,"LF","large",20546.86
"2408",2408,"paca",0.311538461538462,"LS","large",8172.55
"2409",2409,"brocket",0.202040816326531,"LF","large",20546.86
"2410",2410,"peccary",0.295714285714285,"LS","large",21133.69
"2411",2411,"paca",0.36,"LS","large",8172.55
"2412",2412,"agouti",0.385714285714285,"SF","small",2309.12
